line,id,vendor,US_GWD_number,DS_GWD_number,tool,ILIRStartDate,status,type,vendor_comment,feature_number,feature_ODO,chainage_m,depth_fraction,length_mm,width_mm,OD_inch,WT_mm,grade_MPa,install_date,toughness_J,MAOP_kPa,begin_PS,end_PS,begin_VTS,end_VTS,begin_maop,end_maop,start_ILI_segment_m,end_ILI_segment_m
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101091,Rosen,26170,26180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0038-0000320,38733.928,38592.263,0.55,110,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101090,Rosen,26270,26280,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0038-0000347,38831.583,38689.444,0.38,56,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101089,Rosen,26290,26300,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0038-0000358,38856.578,38714.418,0.35,88,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101088,Rosen,26300,26310,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0038-0000367,38864.75,38722.576,0.37,188,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101086,Rosen,26470,26480,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000027,39074.036,38931.184,0.34,62,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101085,Rosen,26490,26500,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000059,39097.304,38954.427,0.35,60,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101084,Rosen,26570,26580,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000088,39189.938,39046.959,0.37,34,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101083,Rosen,26570,26580,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000089,39192.303,39049.322,0.34,60,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101082,Rosen,26620,26630,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000099,39251.247,39108.108,0.36,50,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101081,Rosen,26670,26680,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000124,39317.02,39173.805,0.36,30,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101080,Rosen,26720,26730,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000127,39376.151,39232.875,0.36,102,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101079,Rosen,26730,26740,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000129,39385.846,39242.555,0.34,166,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101078,Rosen,26770,26780,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000136,39426.211,39282.865,0.38,92,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101077,Rosen,26880,26890,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000219,39550.486,39406.098,0.42,58,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101076,Rosen,26960,26970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000255,39645.387,39500.78,0.49,48,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101075,Rosen,26960,26970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000258,39648.749,39504.129,0.42,22,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101074,Rosen,26960,26970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000259,39650.067,39505.442,0.36,80,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101073,Rosen,26960,26970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000263,39651.389,39506.759,0.36,110,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101072,Rosen,26980,26990,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000283,39674.088,39529.422,0.36,26,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101071,Rosen,27000,27010,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000290,39692.997,39548.312,0.45,172,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101070,Rosen,27000,27010,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0039-0000291,39693.348,39548.663,0.42,475,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101069,Rosen,27000,27010,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly | intermittent,0039-0000295,39696.979,39552.29,0.53,816,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101068,Rosen,27350,27360,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000039,40118.698,39971.636,0.37,76,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101067,Rosen,27440,27450,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000064,40218.647,40071.484,0.35,78,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101066,Rosen,27460,27470,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000074,40249.736,40102.532,0.36,165,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101065,Rosen,27470,27480,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000076,40253.2,40105.983,0.46,46,NULL,12.75,5.56,317,1/1/1966,8,7860,28475.134,40126.181,0,157883.725,28475.134,40126.343,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101064,Rosen,27530,27540,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000145,40307.513,40159.823,0.43,76,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101063,Rosen,27570,27580,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000170,40383.563,40235.793,0.46,50,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101062,Rosen,27800,27810,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000322,40699.268,40551.149,0.43,106,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101061,Rosen,27840,27850,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000333,40748.321,40600.151,0.46,52,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101060,Rosen,27870,27880,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000339,40784.671,40636.459,0.46,98,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101059,Rosen,27910,27920,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000346,40836.303,40688.011,0.44,42,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101058,Rosen,27950,27960,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0040-0000350,40887.499,40739.14,0.46,46,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101057,Rosen,28050,28060,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000032,41013.347,40864.851,0.39,30,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101056,Rosen,28050,28060,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000053,41015.104,40866.607,0.41,56,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101055,Rosen,28060,28070,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000184,41040.244,40891.7,0.47,110,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101054,Rosen,28170,28180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000259,41236.697,41084.854,0.5,127,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101053,Rosen,28170,28180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000262,41240.736,41088.887,0.44,96,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101052,Rosen,28170,28180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000267,41242.343,41090.492,0.51,46,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101051,Rosen,28170,28180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000268,41242.984,41091.132,0.42,106,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101050,Rosen,28170,28180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000269,41244.47,41092.616,0.4,76,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101049,Rosen,28190,28200,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000315,41277.026,41125.066,0.43,30,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101048,Rosen,28390,28400,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0041-0000552,41561.005,41408.656,0.51,46,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101047,Rosen,28640,28650,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000021,42035.529,41880.632,0.48,36,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101046,Rosen,28650,28660,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000029,42037.981,41883.083,0.5,96,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101045,Rosen,28690,28700,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000076,42093.936,41939.003,0.49,102,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101044,Rosen,28700,28710,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000079,42098.786,41943.85,0.51,34,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101043,Rosen,28700,28710,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000091,42102.299,41947.361,0.57,137,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101042,Rosen,28730,28740,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000101,42165.579,42010.595,0.41,48,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101041,Rosen,28750,28760,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000109,42197.345,42042.327,0.42,48,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101040,Rosen,28800,28810,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000194,42301.719,42146.542,0.56,40,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101039,Rosen,28860,28870,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000202,42386.664,42231.102,0.5,64,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101038,Rosen,28860,28870,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000203,42388.128,42232.559,0.4,40,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101037,Rosen,28930,28940,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000229,42481.416,42325.456,0.42,64,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101036,Rosen,28970,28980,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000299,42553.13,42396.885,0.57,74,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101035,Rosen,29000,29010,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly | int/ext,0042-0000334,42623.23,42466.014,0.51,68,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101034,Rosen,29030,29040,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000363,42681.702,42524.009,0.39,76,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101033,Rosen,29130,29140,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000440,42869.25,42710.759,0.42,78,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101032,Rosen,29130,29140,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0042-0000447,42871.169,42712.67,0.47,74,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101031,Rosen,29360,29370,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0043-0000127,43266.839,43106.709,0.44,76,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101030,Rosen,29670,29680,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0043-0000275,43826.09,43663.985,0.46,50,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101029,Rosen,29840,29850,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000041,44099.374,43934.707,0.61,90,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101028,Rosen,29880,29890,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000057,44166.126,43999.008,0.42,36,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101027,Rosen,29910,29920,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000085,44225.198,44056.724,0.43,74,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101026,Rosen,29910,29920,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000086,44227.339,44058.865,0.5,36,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101025,Rosen,30050,30060,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000147,44501.601,44333.11,0.5,74,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101024,Rosen,30050,30060,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000160,44507.87,44339.376,0.47,76,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101023,Rosen,30080,30090,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000169,44554.063,44385.554,0.41,50,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101022,Rosen,30080,30090,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000172,44556.181,44387.671,0.58,86,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101021,Rosen,30080,30090,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000174,44562.263,44393.749,0.65,86,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101020,Rosen,30090,30100,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000179,44577.617,44409.094,0.41,60,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101019,Rosen,30110,30120,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000185,44613.874,44445.346,0.45,44,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101018,Rosen,30150,30160,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000194,44693.679,44525.146,0.43,96,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101017,Rosen,30200,30210,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000216,44792.968,44624.394,0.44,60,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101016,Rosen,30200,30210,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000217,44794.751,44626.176,0.4,84,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101015,Rosen,30290,30300,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0044-0000279,44956.709,44788.066,0.45,40,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101014,Rosen,30320,30330,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0045-0000004,45025.141,44856.469,0.45,22,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,101013,Rosen,30340,30350,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0045-0000089,45058.332,44889.627,0.4,128,NULL,12.75,4.78,317,1/1/1966,8,6750,40126.343,57909.809,0,157883.725,40126.343,48703.222,0,157883.725
